PSE,2015,4,60,509
PSE,2015,5,62,-51
PSE,2015,6,73,1167
PSE,2015,7,93,1305
PSE,2015,8,62,1316
PSE,2015,9,60,438
PSG,2015,1,61,849
PSG,2015,11,57,97
PSG,2015,12,60,-241
PSG,2015,2,55,-8
PSG,2015,3,62,1063
PSG,2015,4,59,266
PSG,2015,5,62,300
PSG,2015,6,60,923
PSG,2015,7,62,733
PSG,2015,8,62,768
PSG,2015,9,60,-34
PSP,2015,1,1077,7041
PSP,2015,11,852,637
PSP,2015,12,882,3291
PSP,2015,2,1098,7953
PSP,2015,3,1298,2550
PSP,2015,4,1091,1928
PSP,2015,5,849,2581
PSP,2015,6,456,3384
PSP,2015,7,434,4794
PSP,2015,8,453,3330
PSP,2015,9,484,791
PUB,2015,1,53,669
PUB,2015,2,48,332
PUB,2015,3,53,-408
PUB,2015,4,52,-216
PUB,2015,5,52,-571
PUB,2015,6,6,-47
PVD,2015,1,1018,6866
PVD,2015,11,1068,-124
PVD,2015,12,1084,7246
PVD,2015,2,810,7921
PVD,2015,3,1058,6571
PVD,2015,4,998,2038
PVD,2015,5,976,2615
PVD,2015,6,985,12500
PVD,2015,7,991,13545
PVD,2015,8,995,10292
PVD,2015,9,1048,108
PWM,2015,1,226,1745
PWM,2015,11,379,1364
PWM,2015,12,418,3866
PWM,2015,2,255,2965
PWM,2015,3,323,2576
PWM,2015,4,377,2045
PWM,2015,5,428,1246
PWM,2015,6,554,5926
PWM,2015,7,628,7171
PWM,2015,8,613,3102
PWM,2015,9,468,8
RAP,2015,1,207,1841
RAP,2015,11,245,87
RAP,2015,12,217,1856
RAP,2015,2,209,435
RAP,2015,3,241,702
RAP,2015,4,207,-323
RAP,2015,5,308,1195
RAP,2015,6,407,3730
RAP,2015,7,513,3250
RAP,2015,8,435,1420
RAP,2015,9,265,40
RDD,2015,1,92,1164
RDD,2015,11,58,141
RDD,2015,12,61,346
RDD,2015,2,84,687
RDD,2015,3,66,363
RDD,2015,4,60,29
RDD,2015,5,62,793
RDD,2015,6,60,780
RDD,2015,7,62,92
MOT,2015,3,135,619
MOT,2015,4,110,530
MOT,2015,5,146,118
MOT,2015,6,180,1005
MOT,2015,7,218,819
MOT,2015,8,205,339
MOT,2015,9,203,109
MQT,2015,1,26,1146
MQT,2015,11,25,-101
MQT,2015,12,45,122
MQT,2015,2,24,866
MQT,2015,3,27,95
MQT,2015,4,26,166
MQT,2015,5,26,242
MQT,2015,6,25,446
MQT,2015,7,27,399
MQT,2015,8,26,-47
MQT,2015,9,26,1447
MRY,2015,1,322,1426
MRY,2015,11,228,-76
MRY,2015,12,216,1523
MRY,2015,2,286,2515
MRY,2015,3,260,1035
MRY,2015,4,266,453
MRY,2015,5,258,1493
MRY,2015,6,263,1829
MRY,2015,7,302,1348
MRY,2015,8,303,2997
MRY,2015,9,241,658
MSN,2015,1,821,8082
MSN,2015,11,743,63
MSN,2015,12,740,107
MSN,2015,2,788,10955
MSN,2015,3,865,3614
MSN,2015,4,751,612
MSN,2015,5,852,-508
MSN,2015,6,908,8445
MSN,2015,7,924,4718
MSN,2015,8,881,2880
MSN,2015,9,847,-2634
MSO,2015,1,135,-265
MSO,2015,11,128,-342
MSO,2015,12,177,303
MSO,2015,2,113,-252
MSO,2015,3,150,-385
MSO,2015,4,146,-634
MSO,2015,5,178,-713
MSO,2015,6,232,854
MSO,2015,7,303,1157
MSO,2015,8,280,991
MSO,2015,9,229,-1884
MSP,2015,1,8901,29505
MSP,2015,11,9804,12867
MSP,2015,12,9784,29337
MSP,2015,2,8209,55329
MSP,2015,3,9932,31637
MSP,2015,4,9990,15410
